exper_data_id,pop_label,env_label,block_id,date_str,time_str,SF,SB,FS,FB,BS,BF,QC_label,temperature,rel_humidity,experiment_ind,logD,line_nb,population,session_id
SB29-20240315_143115_proc,A6140L194,NGM,SB29,20240315,143115,-0.29207685176706,-3.29549077281437,-1.75517213304731,-0.685750780936093,-4.87823939983458,-1.06359415260858,ok,22.7,49,2867,5.22754804848475,194,A6140,F
SB29-20240315_145237_proc,A6140L149,NGM,SB29,20240315,145237,-0.0264963788037038,-1.88926723667083,-2.09669692927882,-1.17936746119977,-3.63230952456574,-0.847561953463655,ok,23,49,2868,4.33638894562237,149,A6140,F
SB29-20240315_151538_proc,CA1100L30,NaCl,SB29,20240315,151538,0.552120349753913,-2.04601192196289,-2.64460998795768,-1.54261311569604,-3.47633086087092,0.187627875237455,ok,23.1,48,2869,3.76349495852937,30,CA1100,F
SB29-20240315_153622_proc,A6140L199,NGM,SB29,20240315,153622,-0.207480789714359,-1.96520435523022,-2.50373444207794,-0.965512704133601,-4.46260876574881,-1.19597434459944,ok,23.2,47,2870,4.69948361515309,199,A6140,F
SB29-20240315_155855_proc,CA2100L15,NaCl,SB29,20240315,155855,-0.0500670595305414,-1.40838597426003,-2.71356288638087,-0.843854642177739,-3.83754093040939,-0.591431413621141,ok,23.3,47,2871,2.40584496734256,15,CA2100,F
SB29-20240315_162451_proc,CA1100L38,NaCl,SB29,20240315,162451,0.575362331164533,-1.88386529920637,-3.20521157617613,-1.56817877639143,-3.58055470039783,0.5819103235834,ok,23.3,46,2872,2.4134996110089,38,CA1100,F
SB3-20240208_062022_proc,SMR24L32,NaCl,SB3,20240208,62022,0.252010353160317,-3.0121133900613,-2.54141958367468,-0.7029380217522,-5.68690057047038,-0.0997341185440188,ok,20.6,58,2873,4.89081510344469,32,SMR24,F
SB3-20240208_064425_proc,SMR24L102,NGM,SB3,20240208,64425,-0.117155839499592,-2.05058558346114,-2.0539784730279,-1.04251657558493,-3.70035600117781,-0.662467872623026,ok,20.8,58,2874,5.17185913286228,102,SMR24,F
SB3-20240208_070500_proc,SMR24L105,NGM,SB3,20240208,70500,-0.0819474414833091,-2.65977489700297,-2.29026215085935,-1.49948819725696,-3.95282763258606,-0.472788456670738,ok,20.8,58,2875,5.04667851986791,105,SMR24,F
SB3-20240208_072545_proc,SMR24L32,NGM,SB3,20240208,72545,-0.234037879110811,-2.0319955447303,-1.87077725264467,-0.641697926205344,-4.34294738725864,-1.1785628263934,ok,20.9,57,2876,5.18351920796348,32,SMR24,F
SB3-20240208_074625_proc,SMR24L97,NGM,SB3,20240208,74625,-0.0824554984600588,-2.84910641352646,-2.09231799280501,-1.06333942983647,-4.43132265050287,-0.567006753528693,ok,21,57,2877,4.86979677608328,97,SMR24,F
SB3-20240208_082652_proc,SMR24L98,NGM,SB3,20240208,82652,-0.147444927919532,-1.73048598021325,-2.08383395660486,-1.18327311864314,-3.45590456947835,-0.725106259373895,ok,21.1,56,2878,4.65105948817699,98,SMR24,F
SB3-20240208_084918_proc,SMR24L99,NGM,SB3,20240208,84918,-0.134108118510803,-2.0060262273113,-2.13469140327936,-0.841167189030608,-4.31566347895757,-0.954860835803428,ok,21.1,55,2879,4.86837895010548,99,SMR24,F
SB3-20240208_090945_proc,SMR25L19,NGM,SB3,20240208,90945,-0.243056851251638,-2.49216517431763,-1.95399804193343,-0.426497722786779,-4.59021338354238,-1.07392253962663,ok,21.2,55,2880,5.18607950844471,19,SMR25,F
SB3-20240208_093034_proc,SMR40L75,NGM,SB3,20240208,93034,0.0575106596280499,-2.4622082496083,-2.27567909065523,-1.41718728576988,-4.01750906264846,-0.571226827750457,ok,21.3,54,2881,4.81517782254036,75,SMR40,F
SB3-20240208_095137_proc,SMR24L102,NaCl,SB3,20240208,95137,0.25762234831591,-3.17645504367258,-2.3314933952226,-0.614811693777454,-5.21505736199806,-0.121236506174964,ok,21.4,54,2882,4.73542316848661,102,SMR24,F
SB3-20240208_101202_proc,SMR24L105,NaCl,SB3,20240208,101202,0.390988180459032,-3.64988916280792,-2.6202197153902,-0.89082504176066,-5.49972534185125,0.0295141958504367,ok,21.4,54,2883,4.43935312093661,105,SMR24,F
SB3-20240208_103230_proc,SMR24L97,NaCl,SB3,20240208,103230,0.419854492544527,-2.68626752552977,-2.54909709858167,-1.05586912380673,-4.8222386686946,-0.0374315348577852,ok,21.5,54,2884,4.31469604062578,97,SMR24,F
SB3-20240208_105302_proc,SMR24L98,NaCl,SB3,20240208,105302,0.44629465291201,-2.33923938319997,-2.5098490286169,-1.45519107539766,-4.45376300646234,-0.197443424698671,ok,21.5,54,2885,4.06428502752281,98,SMR24,F
SB3-20240208_111329_proc,SMR24L99,NaCl,SB3,20240208,111329,0.31184440635178,-2.7232882084808,-2.62896422957368,-0.71346900982483,-5.40134417638469,-0.193365008602501,ok,21.5,54,2886,4.7532266041228,99,SMR24,F
SB3-20240208_113401_proc,SMR25L19,NaCl,SB3,20240208,113401,0.410301287062121,-3.57905132334394,-2.80957960064618,-1.27908998975122,-5.23980562336101,0.128052988907369,ok,21.4,54,2887,4.28599258630194,19,SMR25,F
SB3-20240208_115440_proc,SMR40L75,NaCl,SB3,20240208,115440,0.17221818721223,-3.27883052698095,-2.51335119262493,-0.546081681530608,-5.76766594145166,-0.270638872331583,ok,21.5,53,2888,5.0769276649068,75,SMR40,F
SB30-20240318_092659_proc,A6140L146,NGM,SB30,20240318,92659,-0.3946974889864,-1.41596298981109,-2.43524705232816,-0.438021519828921,-4.26807946342997,-1.35573471965178,ok,21.5,55,2889,5.12038368520605,146,A6140,F
SB30-20240318_094824_proc,CA2100L38,NGM,SB30,20240318,94824,-0.239675489375424,-4.45318994409726,-2.31569779145827,-1.20184276251102,-4.89612835156881,-0.200326753468003,ok,21.6,54,2890,5.16794436867836,38,CA2100,F
SB30-20240318_100859_proc,A6140L178,NaCl,SB30,20240318,100859,0.615721494798107,-2.5030727037063,-2.74701663421775,-1.35640278051384,-4.25040364769959,0.329108971328843,ok,21.7,54,2891,3.66615328647171,178,A6140,F
SB30-20240318_103014_proc,CA1100L73CeMee,NGM,SB30,20240318,103014,-0.0196571667765528,-3.16472545013623,-2.17454195846078,-1.09365959535174,-4.77878383604278,-0.588082489124081,ok,21.8,54,2892,4.91861182715719,15,CA1100,F
SB30-20240318_105616_proc,A6140L196,NaCl,SB30,20240318,105616,0.543119489738097,-1.56633493878817,-3.24153263829444,-1.45273307913171,-3.33775962296744,0.514002527936354,ok,21.9,54,2893,2.05240115627962,196,A6140,F
SB30-20240318_111658_proc,CA1100L29,NGM,SB30,20240318,111658,-0.339959731626646,-2.3291856271427,-2.96169059395346,-1.68546683703976,-4.0054007644797,-0.852940638171014,ok,22,54,2894,5.10419836825999,29,CA1100,F
SB30-20240318_114232_proc,A6140L165,NaCl,SB30,20240318,114232,0.420945664827562,-2.29186813779579,-2.66948015256093,-1.40653150752017,-3.869461415198,0.0502603065805887,ok,22.2,54,2895,3.88698352570235,165,A6140,F
SB30-20240318_120328_proc,CA2100L38,NaCl,SB30,20240318,120328,-0.375769661113017,-3.60672755232283,-2.12830440503663,-0.703721825626748,-5.01444138394456,-0.474340646618035,ok,22.3,53,2896,4.5709579031193,38,CA2100,F
SB30-20240318_122512_proc,CA1100L75,NGM,SB30,20240318,122512,-0.128240477542832,-2.21892883936193,-2.18499538059459,-0.749215389504836,-3.89020351605167,-0.542014561507707,ok,22.4,53,2897,5.00113219741779,106,CA2100,F
SB30-20240318_125422_proc,A6140L146,NaCl,SB30,20240318,125422,0.426708981207979,-2.03946461288559,-2.57053341088637,-1.35651435059275,-3.63867654925826,0.0290470598389048,ok,22.5,52,2898,4.18845685081729,146,A6140,F
SB30-20240318_131609_proc,A6140L165,NGM,SB30,20240318,131609,-0.170963747203522,-1.1668250113058,-2.27841640301763,-1.05069238322006,-3.28337624757728,-1.01816733287271,ok,22.6,52,2899,4.75125884859564,165,A6140,F
SB30-20240318_133637_proc,CA1100L23,NGM,SB30,20240318,133637,-0.130902255120895,-0.981885057521862,-1.89490578981357,-0.670900740551634,-3.5747620818479,-1.60576350184288,ok,22.7,51,2900,4.22428719987609,23,CA1100,F
SB30-20240318_135713_proc,CA1100L84,NaCl,SB30,20240318,135713,-0.117643065778849,-2.68322605005487,-2.28822019172229,-0.745719411815542,-4.38023718314984,-0.455054344559249,ok,22.8,51,2901,4.64799559221182,106,CA2100,F
SB30-20240318_142011_proc,A6140L196,NGM,SB30,20240318,142011,-0.457923222385544,-1.61653340097484,-2.12524115169319,-0.615702088328914,-3.49892599659826,-1.53338104248638,ok,23,50,2902,4.90249676774675,196,A6140,F
SB30-20240318_144158_proc,CA1100L92,NaCl,SB30,20240318,144158,0.461037789639295,-2.1617400209432,-2.70994285230237,-1.47386854926084,-4.14214182457565,-0.153466799071032,ok,23.1,50,2903,3.54343484370607,15,CA1100,F
SB30-20240318_150343_proc,A6140L214,NGM,SB30,20240318,150343,0.282244373821656,-2.33295286687171,-2.37163869566194,-1.48933753335135,-3.84737250564318,-0.400864851664039,ok,23.1,48,2904,4.84868583777068,214,A6140,F
SB30-20240318_152426_proc,CA1100L23,NaCl,SB30,20240318,152426,0.48470841958748,-2.60699683481368,-2.57515101420499,-1.32825826675401,-4.24047899024304,0.113579085125827,ok,23.2,48,2905,3.71374035644598,23,CA1100,F
SB30-20240318_160521_proc,CA1100L29,NaCl,SB30,20240318,160521,0.86346390669301,-0.460631378770185,-3.56062529078283,-1.89782811490822,-1.993319772157,0.933696800561288,ok,23.2,47,2906,3.52765412042042,29,CA1100,F
SB30-20240318_162725_proc,A6140L178,NGM,SB30,20240318,162725,-0.124532944296179,-2.72122083877916,-1.90893835081559,-0.699663027088412,-4.24274486770882,-0.787711235150318,ok,23.2,47,2907,4.77723630796143,178,A6140,F
SB30-20240318_165935_proc,A6140L214,NaCl,SB30,20240318,165935,0.77088990355538,-1.52705363510467,-3.12285107232978,-1.56963169371823,-3.54249997101849,0.29604234241676,ok,23.2,47,2908,2.60600761832852,214,A6140,F
SB31-20240319_093031_proc,CA1100L95,NGM,SB31,20240319,93031,-0.359744248089582,-2.0243920399993,-2.04568946846428,-0.292351962558183,-4.40444155907786,-1.36070777927847,ok,22.3,48,2909,5.42631311080131,16,CA2100,F
SB31-20240319_095247_proc,CA1100L114,NaCl,SB31,20240319,95247,0.109870566800834,-2.51316431487792,-2.76229056299886,-1.32270603817129,-4.07187461052481,-0.0748722787998106,ok,22.5,48,2910,4.29234112345444,114,CA1100,F
SB31-20240319_101815_proc,CA2100L108,NaCl,SB31,20240319,101815,-0.282987020306978,-2.80546729351301,-2.31377996156967,-0.736441002294401,-4.90073193116806,-1.20377937915986,ok,22.7,48,2911,5.12400193073107,108,CA2100,F
SB31-20240319_104941_proc,CA1100L83,NGM,SB31,20240319,104941,-0.204630276625958,-2.55996096829791,-2.34078522286583,-0.533289593086135,-5.14905448080935,-1.24918142449283,ok,22.9,46,2912,4.94930672194133,83,CA1100,F
SB31-20240319_111241_proc,CA2100L107,NaCl,SB31,20240319,111241,-0.140521472610646,-2.40922958984171,-2.6242436144561,-0.848131514694195,-4.83954876799518,-0.846436118333543,ok,23,46,2913,5.11993958815459,107,CA2100,F
SB31-20240319_113423_proc,CA2100L69,NGM,SB31,20240319,113423,-0.418399111887112,-2.22579620941502,-2.83359386523876,-1.13661277776054,-3.96991270134444,-0.997391099848342,ok,23.2,45,2914,5.40963655757523,69,CA2100,F
SB31-20240319_115816_proc,CA1100L99,NaCl,SB31,20240319,115816,0.358010135582493,-3.39391489486803,-2.55881479368393,-0.556176645162656,-5.63081715262055,0.0781832405422462,ok,23.4,45,2915,4.76602118777361,16,CA2100,F
SB31-20240319_121843_proc,CA2100L52,NGM,SB31,20240319,121843,-0.571366183063375,-1.51881260622213,-2.29653264454998,-0.340687408908199,-3.82124134282092,-1.94441493537386,ok,23.6,46,2916,5.25522672713147,52,CA2100,F
SB31-20240319_124246_proc,CA2100L69,NaCl,SB31,20240319,124246,0.605126670858275,-1.66491483276481,-2.93721677516129,-1.73939032428256,-2.93424733752614,0.513663413722573,ok,23.7,45,2917,3.00905222743693,69,CA2100,F
SB31-20240319_130833_proc,A6140L197,NGM,SB31,20240319,130833,-0.293311513275401,-1.32321016270627,-2.02489901455199,-0.564231904809233,-4.07271169543402,-1.3696410893539,ok,23.8,45,2918,5.00910458439169,197,A6140,F
SB31-20240319_133214_proc,CA1100L83,NaCl,SB31,20240319,133214,0.499865486211941,-1.88309712915284,-2.879605671304,-1.29420638780073,-3.82396972029084,0.232854020382624,ok,23.9,45,2919,3.78745643903338,83,CA1100,F
SB31-20240319_135328_proc,CA1100L41,NaCl,SB31,20240319,135328,0.489071207326257,-1.78422974061224,-2.57328193119045,-0.940442878532298,-3.61575026802876,0.240504614184383,ok,23.9,43,2920,4.39114384498844,41,CA1100,F
SB31-20240319_142423_proc,CA1100L114,NGM,SB31,20240319,142423,-1.38520913912519,-1.06525899385173,-2.10163485769757,0.416846436396082,-4.55540086079918,-3.49601427454687,ok,23.9,41,2921,5.7981067134178,114,CA1100,F
SB31-20240319_145350_proc,CA2100L9,NaCl,SB31,20240319,145350,-0.322265012831261,-2.21054563373951,-2.47605777090269,-0.574840413206335,-4.47544671003428,-0.746315180787749,ok,24,40,2922,5.39191762777728,32,CA2100,F
SB31-20240319_152003_proc,CA2100L52,NaCl,SB31,20240319,152003,-0.134546419546709,-2.04063957726431,-2.63962539829306,-0.813520952855515,-4.12994592605789,-0.693340016324778,ok,24,40,2923,5.16610715329845,52,CA2100,F
SB31-20240319_154038_proc,CA1100L41,NGM,SB31,20240319,154038,-0.363573060374216,-2.10688358692513,-1.98101891423908,-0.711815228088385,-3.4444138650367,-1.1997442715557,ok,24.1,42,2924,5.00356856810512,41,CA1100,F
SB31-20240319_160414_proc,A6140L197,NaCl,SB31,20240319,160414,-0.0859534373079995,-2.07746828862445,-2.85159004988313,-1.0595534845186,-4.75911797050072,-0.869676323342621,ok,24.2,42,2925,4.51971383510484,197,A6140,F
SB31-20240319_162436_proc,CA2100L107,NGM,SB31,20240319,162436,-0.65294518393217,-1.14880225879227,-2.03081619882772,-0.183436145794068,-3.64028740437668,-2.16955563661277,ok,24.2,43,2926,5.37355985483974,107,CA2100,F
SB31-20240319_164521_proc,CA2100L106CeMee,NGM,SB31,20240319,164521,-0.721719025663936,-1.57242425459843,-1.95982082543663,-0.293038702095965,-3.54601269488379,-1.86851289460679,ok,24.2,43,2927,5.25432043340787,32,CA2100,F
SB31-20240319_171130_proc,CA2100L108,NGM,SB31,20240319,171130,-0.454045068354938,-2.4057629069587,-2.07568695586677,-0.662601859263166,-3.86579159648587,-1.53144104471684,ok,24.2,43,2928,5.12579642001631,108,CA2100,F
SB32-20240320_085538_proc,A6140L186,NGM,SB32,20240320,85538,-0.430047768834959,-1.98638629517978,-2.20203840448467,-0.991350787989927,-3.74975140614989,-1.29538146378156,ok,22.6,45,2929,5.10986985923953,186,A6140,F
SB32-20240320_091658_proc,CA2100L30,NaCl,SB32,20240320,91658,-0.0532182441822827,-2.14534142073018,-2.46041228684166,-0.984689536027987,-4.15477461658926,-0.625426513411189,ok,22.7,44,2930,4.78534519579565,30,CA2100,F
SB32-20240320_093809_proc,CA2100L103,NGM,SB32,20240320,93809,-0.521224482047418,-2.90847732298048,-2.26814693891579,-0.811873402101457,-4.22561759726411,-1.31430023524887,ok,22.8,44,2931,5.17115460752691,103,CA2100,F
SB32-20240320_095840_proc,A6140L207,NaCl,SB32,20240320,95840,-0.171367432309065,-2.24681390507825,-2.60152211172182,-0.914298302586442,-4.81053082680862,-0.84516827141456,ok,22.9,44,2932,4.85446906696417,207,A6140,F
SB32-20240320_101857_proc,CA1100L11,NGM,SB32,20240320,101857,-0.070248412379708,-3.90344569925099,-2.32658013130414,-1.09578828919504,-4.85572308967276,-0.51703298586477,ok,23.1,44,2933,5.12459012260242,11,CA1100,F
SB32-20240320_103917_proc,CA2100L16CeMee,NaCl,SB32,20240320,103917,-0.219025677506896,-2.18813482911881,-2.9802821659907,-1.30474339298313,-4.23299307570944,-0.700567913457825,ok,23.2,45,2934,5.07176925267796,6,CA1100,F
SB32-20240320_110025_proc,A6140L177,NGM,SB32,20240320,110025,-0.420338983377881,-1.52431418582261,-2.28684181893518,-0.678634623299391,-3.73986856066364,-1.5650430284498,ok,23.4,45,2935,5.17943500911629,177,A6140,F
SB32-20240320_112124_proc,CA1100L55,NaCl,SB32,20240320,112124,0.608557969745008,-1.5648737949058,-3.14692637413406,-1.41412412180264,-3.59875195856765,0.507435674068413,ok,23.6,45,2936,3.86180550177813,55,CA1100,F
SB32-20240320_114302_proc,CA2100L30,NGM,SB32,20240320,114302,-0.213313789493272,-0.634144007139627,-2.4561786543298,-0.195393467873874,-3.74121050064463,-1.21978910295281,ok,23.6,45,2937,5.17980516205447,30,CA2100,F
SB32-20240320_120338_proc,A6140L132,NGM,SB32,20240320,120338,-0.421611585814115,-1.70575343328974,-2.21430514698344,-0.544086267640174,-3.93200988273115,-1.78280109861541,ok,23.8,44,2938,5.26148158484927,132,A6140,F
SB32-20240320_122428_proc,A6140L186,NaCl,SB32,20240320,122428,-0.172711276196317,-2.07301802620572,-2.35237435751277,-0.916173659984312,-4.31707522641365,-0.941633386116643,ok,23.8,44,2939,4.90063267390605,186,A6140,F
SB32-20240320_124512_proc,CA2100L103,NaCl,SB32,20240320,124512,-0.211762509619858,-2.6009858381981,-2.62823674500795,-1.09919011899218,-4.68901259940592,-0.864903026097398,ok,23.9,44,2940,5.19334245200337,103,CA2100,F
SB32-20240320_130539_proc,CA1100L17,NGM,SB32,20240320,130539,-0.783956820202393,-1.06132460224363,-1.58552759511753,0.0832633464276385,-4.26934619299973,-3.01066819027978,ok,24,44,2941,5.51617447478884,17,CA1100,F
SB32-20240320_132635_proc,A6140L132,NaCl,SB32,20240320,132635,-0.234031684109052,-2.13979397589784,-2.72630450422675,-0.916397808355888,-4.56447128090652,-0.878360365596807,ok,24,43,2942,5.04958482215738,132,A6140,F
SB32-20240320_134820_proc,A6140L177,NaCl,SB32,20240320,134820,-0.116895831244194,-1.65601019852824,-2.70668202979521,-0.996079214479376,-4.03070679865882,-0.938606590496293,ok,24,43,2943,5.1614309418757,177,A6140,F
SB32-20240320_140849_proc,A6140L207,NGM,SB32,20240320,140849,-0.132018402528721,-2.08460558135188,-1.81441218314145,-0.477137618199988,-4.31378248424411,-1.0190010064257,ok,24.1,43,2944,4.93476048290071,207,A6140,F
SB32-20240320_143029_proc,CA1100L11,NaCl,SB32,20240320,143029,-0.21096924735255,-2.87708795301919,-2.37529682334517,-0.996735888554079,-4.67346222214901,-0.772288209790808,ok,24.1,43,2945,5.09151709248871,11,CA1100,F
SB32-20240320_145114_proc,CA1100L55,NGM,SB32,20240320,145114,-0.560500833185267,-2.19599572441928,-2.45330776540191,-0.979953141688506,-3.6603747595581,-1.60793974936214,ok,24.2,43,2946,5.18126808638245,55,CA1100,F
SB32-20240320_151146_proc,CA1100L17,NaCl,SB32,20240320,151146,-0.254079870321414,-2.16039345194462,-2.38322549001595,-0.832980374572515,-4.7367991829027,-1.27777848819711,ok,24.3,42,2947,5.22074948280806,17,CA1100,F
SB32-20240320_153236_proc,CA2100L26,NGM,SB32,20240320,153236,-1.67351644929852,-1.16982829719279,-2.2674286199437,-0.0496724315518457,-4.1187965554822,-3.12892403665522,ok,24.4,42,2948,5.08884130880366,6,CA1100,F
SB33-20240321_091624_proc,A6140L215,NGM,SB33,20240321,91624,-0.00643643914859045,-2.00520005724209,-2.47562448862342,-1.34644978527597,-3.38769438481351,-0.404404821495134,ok,22.7,46,2949,4.88924834408346,215,A6140,F
SB33-20240321_093703_proc,CA2100L41,NaCl,SB33,20240321,93703,0.501316901258434,-2.02231099923749,-2.88568245800113,-1.64960987561744,-3.45832432096176,0.367409767852184,ok,22.8,46,2950,3.60464232190121,41,CA2100,F
SB33-20240321_100153_proc,A6140L166,NaCl,SB33,20240321,100153,0.318813731579952,-2.46672268973149,-2.04205194718663,-0.830726066516784,-4.49060271156157,-0.181316370899897,ok,22.9,45,2951,4.29915076507927,166,A6140,F
SB33-20240321_102214_proc,CA2100L25,NGM,SB33,20240321,102214,-0.401144205346893,-1.67127548356122,-2.25944077304472,-0.92909445156439,-3.57441326996499,-1.18207904162643,ok,23,45,2952,4.95518287854182,20,CA2100,F
SB33-20240321_104241_proc,CA2100L119,NaCl,SB33,20240321,104241,-0.121076995636636,-2.47900298080225,-2.40196983746904,-0.872163959855599,-4.04435383312641,-0.325502610891761,ok,23.1,45,2953,4.6846465144757,119,CA2100,F
SB33-20240321_110315_proc,CA2100L11,NGM,SB33,20240321,110315,-0.451482586708426,-1.89363644923141,-2.05184423223485,-0.235512437961281,-4.53278579271462,-1.56011541270291,ok,23.2,45,2954,5.17181792136646,11,CA2100,F
SB33-20240321_112913_proc,CA1100L117,NGM,SB33,20240321,112913,-0.253627704987205,-1.63702499203149,-1.94254646253363,-0.531840669297083,-3.78070232373536,-1.08352385619309,ok,23.4,45,2955,4.83901822068436,117,CA1100,F
SB33-20240321_115652_proc,CA2100L7,NaCl,SB33,20240321,115652,-0.371523164295586,-3.06374035008343,-2.4103014723404,-1.1569748801011,-4.77498279032526,-0.840786323489207,ok,23.5,45,2956,4.4477809003962,7,CA2100,F
SB33-20240321_121737_proc,CA2100L119,NGM,SB33,20240321,121737,-0.47661213327438,-1.38128812850897,-2.04559768994403,0.147680919297165,-4.52685423890039,-1.80237022519762,ok,23.6,45,2957,5.29630800302516,119,CA2100,F
SB33-20240321_124025_proc,CA1100L2,NGM,SB33,20240321,124025,-0.303620206854145,-2.2351104397371,-2.02111366253615,-0.813667834223804,-3.69181118154785,-0.911313812753218,ok,23.6,45,2958,5.30497205664899,2,CA1100,F
SB33-20240321_130616_proc,CA1100L117,NaCl,SB33,20240321,130616,-0.241985458435284,-2.3138853031314,-2.43561051657388,-0.972765232813697,-4.34181816403699,-0.841022081104773,ok,23.8,45,2959,4.75408015956242,117,CA1100,F
SB33-20240321_132726_proc,CA2100L25,NaCl,SB33,20240321,132726,0.440815302227427,-2.37064934571375,-2.62009398250425,-1.01487689289261,-4.05036000669462,0.248430611730042,ok,24,44,2960,3.88668423462008,20,CA2100,F
SB33-20240321_134939_proc,CA2100L7,NGM,SB33,20240321,134939,-0.335226729488805,-2.04688734975136,-1.59467784269802,0.34819702769759,-5.45433389613827,-2.28526069216467,ok,24,43,2961,5.5147879512706,7,CA2100,F
SB33-20240321_141014_proc,CA2100L23,NaCl,SB33,20240321,141014,0.278291760794353,-2.71837099729639,-2.34490669187887,-0.776875852138617,-4.59284633254946,0.0870035615009424,ok,24,43,2962,3.76700182415948,23,CA2100,F
SB33-20240321_143051_proc,A6140L166,NGM,SB33,20240321,143051,-0.0524753145333978,-2.29297812608525,-2.18441320245265,-0.673022881504422,-4.30205726708024,-0.676097996220835,ok,23.9,41,2963,4.92483553433206,166,A6140,F
SB33-20240321_145254_proc,CA2100L41,NGM,SB33,20240321,145254,-0.525495589076124,-2.057414004497,-1.8216006943374,-0.635357774801293,-4.05348091431062,-1.7917899406511,ok,24,42,2964,4.96750643970578,41,CA2100,F
SB33-20240321_151343_proc,A6140L215,NaCl,SB33,20240321,151343,0.480855699174163,-2.03784147258109,-2.49138283224975,-1.52442827094202,-3.33568562285107,0.164044632492955,ok,24,41,2965,4.05227575072836,215,A6140,F
SB33-20240321_153419_proc,CA2100L11,NaCl,SB33,20240321,153419,-0.160914287019392,-2.76999915823281,-2.38722631297401,-0.741239225053642,-4.83608701961841,-0.735402554298343,ok,24,39,2966,5.1988338792534,11,CA2100,F
SB33-20240321_155603_proc,CA2100L23,NGM,SB33,20240321,155603,-0.342141234658298,-2.11434982751506,-1.68571192683031,-0.434047879085347,-4.27068760617889,-1.10008040511387,ok,24.1,39,2967,5.03845420529999,23,CA2100,F
SB33-20240321_161659_proc,CA1100L2,NaCl,SB33,20240321,161659,0.543893855315788,-1.87503402631711,-2.46443134720202,-1.61500153581135,-2.8893724912474,0.390261638892726,ok,24.2,39,2968,3.86483140953273,2,CA1100,F
SB34-20240322_084250_proc,CA1100L18,NGM,SB34,20240322,84250,-0.307172221252268,-2.3908186525953,-2.40082804945823,-0.742036640884325,-4.75642225920358,-1.12914161409116,ok,22.4,43,2969,4.92797719459386,18,CA1100,F
SB34-20240322_090318_proc,CA2100L36,NGM,SB34,20240322,90318,-0.498187219006005,-2.15449797934434,-2.40998164853194,-0.996213914486739,-3.41160144013505,-0.970284382101972,ok,22.4,44,2970,5.24010810399351,36,CA2100,F
SB34-20240322_092349_proc,CA2100L33,NaCl,SB34,20240322,92349,0.363543028903483,-2.52831248102242,-2.59157869894101,-1.27520987103504,-4.35050353162176,0.121189807076983,ok,22.5,44,2971,4.48926429883339,33,CA2100,F
SB34-20240322_094420_proc,CA2100L44,NGM,SB34,20240322,94420,-0.215718677388635,-2.610479192757,-2.15069908278194,-0.591117812562693,-4.27500763582382,-0.839928193504454,ok,22.5,44,2972,5.20062646770755,44,CA2100,F
SB34-20240322_100509_proc,CA1100L62,NaCl,SB34,20240322,100509,0.469070744884055,-1.42105238207162,-3.14134687462373,-1.46127035237844,-3.46386507511466,0.128218288417871,ok,22.6,45,2973,3.66209626167175,62,CA1100,F
SB34-20240322_102723_proc,CA1100L62,NGM,SB34,20240322,102723,-0.434284388372515,-1.82081698496996,-2.44705644872176,-0.618905949115575,-4.50995077181526,-1.64568976274419,ok,22.7,45,2974,5.27013789550232,62,CA1100,F
SB34-20240322_104849_proc,CA2100L17,NaCl,SB34,20240322,104849,0.123440208591797,-2.58286544112331,-2.3393177003553,-0.463976770089425,-4.79971175113718,-0.154831907839452,ok,22.7,45,2975,4.65779642101192,17,CA2100,F
SB34-20240322_110931_proc,CA2100L25,NGM,SB34,20240322,110931,-0.244741400747921,-2.37217437107498,-2.13834509178816,-0.699417041482888,-4.0811795251337,-0.729554178297201,ok,22.9,45,2976,5.03333280707582,19,CA2100,F
SB34-20240322_120056_proc,A6140L151,NaCl,SB34,20240322,120056,0.616394271593554,-2.18024815628984,-2.67468387412882,-1.69070395458069,-3.62333863185691,0.288171444079263,ok,23.1,46,2977,3.79956145120463,151,A6140,F
SB34-20240322_122129_proc,A6140L151,NGM,SB34,20240322,122129,-0.0620775921771803,-1.61314339046123,-2.43148170309467,-1.34429432933989,-3.31521386797473,-0.593349810596906,ok,23.2,46,2978,4.62584021648142,151,A6140,F
SB34-20240322_124242_proc,CA2100L44,NaCl,SB34,20240322,124242,0.347828130723653,-2.78985418324697,-2.28288485600729,-1.10440153959051,-4.17729567791049,0.100099724569934,ok,23.3,45,2979,4.2092981965844,44,CA2100,F
SB34-20240322_130320_proc,CA2100L33,NGM,SB34,20240322,130320,-0.0601777585510274,-2.88127657142722,-2.52491872396496,-1.18018571987465,-4.51651455712981,-0.854091323510237,ok,23.4,45,2980,4.96424163076612,33,CA2100,F
SB34-20240322_132346_proc,CA1100L18,NaCl,SB34,20240322,132346,0.44347419118044,-2.00491035042588,-3.0034031643507,-1.45175891116871,-3.89441771102586,0.204538995422772,ok,23.6,45,2981,3.56326312990176,18,CA1100,F
SB34-20240322_134414_proc,CA2100L75,NaCl,SB34,20240322,134414,0.382666846148018,-2.92985297408279,-2.44741438631666,-0.980574337479417,-4.80286225791406,0.0871461859857384,ok,23.6,46,2982,4.59653955093077,19,CA2100,F
SB34-20240322_140452_proc,CA2100L18,NGM,SB34,20240322,140452,-0.579986729011361,-2.66223446768899,-2.34644978414333,-0.888424054008515,-3.82382702243546,-1.31170766231531,ok,23.7,45,2983,5.1967177654485,18,CA2100,F
